"Date","Flow","Conc","Rainfall","ET"
1966-05-04,50.402634062767,134.762556418119,0,0.17
1966-05-05,43.7296368980408,132.768113398023,0,0.145
1966-05-06,42.0585940556526,132.161822727062,0.065,0.135
1966-05-07,39.3256552610397,130.770557036383,0.305,0.14
1966-05-08,40.0581941108704,130.98450816237,0,0.17
1966-05-09,39.769741768837,131.529416937677,0.03,0.16
1966-05-10,35.0532691044807,128.852333950108,0,0.18
1966-05-11,33.2227424311638,128.697591311763,0.005,0.15
1966-05-12,32.4002407107353,128.264988663754,0,0.15
1966-05-13,27.1708853974342,124.738649623637,0,0.18
1966-05-14,27.5888637771606,125.410229979241,0,0.165
1966-05-15,25.1059210553169,123.622307002901,0,0.2
1966-05-16,32.3229405612946,130.631141421266,0,0.17
1966-05-17,33.9028729448318,128.394313265226,1.215,0.18
1966-05-18,62.8517625494003,137.040008383515,0.075,0.18
1966-05-19,66.8864704656601,137.612773639929,0.055,0.18
1966-05-20,82.2323013458252,140.729074934343,0,0.18
1966-05-21,78.0412305440903,140.014785584151,0.27,0.17
1966-05-22,77.4478113498688,138.981195782131,0.395,0.18
1966-05-23,87.2268429126739,139.048277614095,0.735,0.19
1966-05-24,109.916407774925,141.069035880152,0.65,0.19
1966-05-25,159.602625379562,144.439470873478,0.03,0.19
1966-05-26,230.785408597946,146.748773588123,0.715,0.155
1966-05-27,240.553222774506,146.897302211162,0.57,0.16
1966-05-28,263.852007720947,147.322726622961,0.13,0.185
1966-05-29,273.218655763626,147.491732233862,0.025,0.19
1966-05-30,258.794276639938,147.274358184987,0.02,0.19
1966-05-31,238.618923709869,146.886472928461,0.29,0.18
1966-06-01,246.511136379242,145.873237481994,0.14,0.17
1966-06-02,204.276714935303,144.758831848726,0.445,0.14
1966-06-03,200.766856777191,144.587822821041,0.005,0.13
1966-06-04,216.904269012451,145.03878843217,0.86,0.13
1966-06-05,238.712268127441,145.381944039626,0.935,0.16
1966-06-06,254.036086051941,145.538085941973,0.05,0.15
1966-06-07,267.21201052475,145.852729273627,0.175,0.155
1966-06-08,267.159307468414,145.439583129489,3.16,0.12
1966-06-09,377.594086914062,146.522894698974,1.77,0.145
1966-06-10,496.228848079681,147.49722142157,0,0.17
1966-06-11,577.291838352203,148.057842412397,0,0.165
1966-06-12,470.961184055328,147.489717249332,0.09,0.175
1966-06-13,462.533997993469,147.486085776695,0,0.18
1966-06-14,445.857848991394,147.452123204034,0.02,0.17
1966-06-15,383.05789957428,146.977613652128,0,0.17
1966-06-16,378.293734653473,147.001237362958,0,0.18
1966-06-17,343.550630332947,146.699143254026,0.045,0.165
1966-06-18,332.735899848938,146.605148962512,0.245,0.155
1966-06-19,316.186307991028,146.236677319525,0.72,0.175
1966-06-20,311.837932594299,146.050446415264,0.32,0.185
1966-06-21,320.404921848297,146.220338710408,0,0.195
1966-06-22,313.339755462646,146.168269250686,0.94,0.175
1966-06-23,322.929971832275,146.292640660293,0.085,0.18
1966-06-24,307.32936831665,146.048535300495,0.555,0.16
1966-06-25,309.352173709869,145.944787545204,0.805,0.16
1966-06-26,352.430264190674,146.39244896823,0.785,0.15
1966-06-27,389.856167823792,146.831115803811,0.005,0.15
1966-06-28,396.232277561188,146.99668702601,0.005,0.15
1966-06-29,339.913150085449,146.17259534488,2.34,0.135
1966-06-30,444.846162490845,146.834973234969,2.575,0.12
1966-07-01,602.924898590088,136.471766847975,0.03,0.13
1966-07-02,714.923852725983,126.958381322165,0.155,0.155
1966-07-03,672.550752986908,136.835461915276,0.01,0.165
1966-07-04,663.139005065918,136.861529759959,0,0.16
1966-07-05,618.705405872345,136.785489860721,0,0.155
1966-07-06,504.625295955658,136.365592968904,0,0.17
1966-07-07,478.483563999176,117.242307632737,0.525,0.185
1966-07-08,514.018608623505,110.533753787093,0.195,0.18
1966-07-09,465.69680676651,111.760252142374,0.01,0.16
1966-07-10,433.154886581421,111.22016198517,0.495,0.145
1966-07-11,404.055341136932,109.523994533907,0.715,0.145
1966-07-12,398.630620986938,109.944326481119,0.025,0.15
1966-07-13,393.102353286743,109.979874010603,0,0.18
1966-07-14,356.36467747879,110.157916976965,0,0.16
1966-07-15,328.229001819611,110.117402961937,0.07,0.17
1966-07-16,313.918778442383,106.986160120731,0.135,0.17
1966-07-17,279.311521133423,110.959419962034,0,0.16
1966-07-18,258.133927692413,110.749346390169,0.245,0.16
1966-07-19,241.833542816162,111.272557123332,0,0.17
1966-07-20,224.823559177399,112.444763872536,0.02,0.17
1966-07-21,207.656224291325,114.300949336046,0.055,0.175
1966-07-22,205.062564491272,115.613980688589,0,0.15
1966-07-23,210.946390619278,120.62605818092,0,0.16
1966-07-24,207.293563228607,117.768502380952,0.105,0.16
1966-07-25,173.773479644775,102.319638999491,0.195,0.16
1966-07-26,154.102080114365,97.6295970122406,0.46,0.17
1966-07-27,166.771797691345,100.776200019579,0.02,0.16
1966-07-28,169.194293077469,101.186707137124,0.255,0.16
1966-07-29,181.050750259399,104.814527190863,0,0.17
1966-07-30,175.892807756424,104.069161127621,0.67,0.17
1966-07-31,173.150770048141,102.69996826923,0.36,0.17
1966-08-01,162.799957810402,126.090812078071,1.475,0.17
1966-08-02,236.086001781464,130.064446517736,0.105,0.17
1966-08-03,301.676062465668,131.526129787829,0.77,0.17
1966-08-04,294.375601047516,131.378388735901,0.44,0.175
1966-08-05,297.11861541748,129.80364350312,0.02,0.16
1966-08-06,286.733186576843,128.891927898918,0.835,0.18
1966-08-07,364.755501865387,130.651733503606,1.84,0.18
1966-08-08,415.991751197815,132.000039720784,0.28,0.17
1966-08-09,454.493131214142,132.989985622601,0.01,0.17
1966-08-10,420.337188373566,132.170119673035,0.125,0.17
1966-08-11,385.939182071686,131.257374933369,0.33,0.17
1966-08-12,394.503115749359,131.496343993559,0.58,0.165
1966-08-13,412.67339736557,131.942708722071,0.7,0.16
1966-08-14,419.941076633453,132.135008880892,0.08,0.165
1966-08-15,423.046928108215,132.266156909359,0.02,0.16
1966-08-16,372.66259728241,130.904220809701,0.02,0.17
1966-08-17,355.915158306122,130.960420442651,0,0.18
1966-08-18,326.688240737915,130.672124375761,0.02,0.17
1966-08-19,293.949697185516,130.622494350948,0.065,0.16
1966-08-20,269.310775672913,130.681308044115,0.01,0.16
1966-08-21,248.883557033539,130.871228329885,0,0.17
1966-08-22,229.454645902634,130.210337833518,0.065,0.17
1966-08-23,216.091321332932,127.961222700079,0,0.155
1966-08-24,185.474999133587,129.187807335681,0,0.15
1966-08-25,187.033010398865,130.301764760704,0.2,0.16
1966-08-26,178.9153171978,128.006948119731,0.575,0.16
1966-08-27,197.281661685944,133.436605741984,0.22,0.18
1966-08-28,200.721424640656,134.869202257747,0,0.15
1966-08-29,202.961405761719,135.957495320854,0.055,0.15
1966-08-30,206.700472202301,138.321530697612,0,0.14
1966-08-31,191.321582323074,136.690221235497,0.575,0.15
1966-09-01,182.070808116913,149.522349583323,0.545,0.15
1966-09-02,198.511454656601,152.298851565707,0.18,0.16
1966-09-03,195.921716054916,154.80201171537,0.48,0.16
1966-09-04,197.777474807739,148.656836242563,1.175,0.15
1966-09-05,198.35238347435,158.468223052265,0.005,0.16
1966-09-06,207.116286472321,151.001916905749,0.195,0.15
1966-09-07,203.428558905602,164.584797180907,0,0.14
1966-09-08,196.860770241737,152.468254183118,0,0.15
1966-09-09,187.704380617142,157.916084645311,0.23,0.12
1966-09-10,172.468316158295,139.593467499919,0.585,0.14
1966-09-11,177.185340976715,148.793090916807,0.32,0.14
1966-09-12,184.285472869873,139.315865956279,0.895,0.13
1966-09-13,225.272261638641,144.738190365422,0.75,0.15
1966-09-14,271.285264797211,142.20566503112,0.505,0.15
1966-09-15,288.091697452545,145.166484732461,0.15,0.15
1966-09-16,271.631116958618,143.66979453158,0.315,0.15
1966-09-17,275.048292964935,146.420652302046,0.005,0.15
1966-09-18,257.492030578613,143.319336298242,0,0.15
1966-09-19,247.249550380707,150.099302325281,0,0.15
1966-09-20,222.187984142303,139.253532929413,1.325,0.155
1966-09-21,256.159250961304,153.043368587174,0.63,0.15
1966-09-22,305.473421226501,143.715931645214,0.18,0.15
1966-09-23,338.271462646484,158.80873719309,0,0.145
1966-09-24,306.478100345612,146.787369205174,0,0.125
1966-09-25,297.623191566467,159.895886543396,0.075,0.125
1966-09-26,267.924197654724,146.209375075791,0.01,0.115
1966-09-27,255.229357288361,159.907639977984,0,0.14
1966-09-28,228.170857904434,143.507936276303,0,0.14
1966-09-29,216.995414289474,156.650971412334,0,0.14
1966-09-30,190.139249727249,141.55309229696,0,0.145
1966-10-01,192.344171983719,169.290846060553,0.02,0.13
1966-10-02,159.18033278656,160.828841237934,0.465,0.125
1966-10-03,164.171145166397,180.823395401516,0.275,0.105
1966-10-04,160.531354028702,157.349139679958,0.29,0.1
1966-10-05,173.750166980743,189.856457512498,0,0.1
1966-10-06,172.664224599838,158.829342571813,0,0.125
1966-10-07,178.867670810699,151.593169730709,0.78,0.12
1966-10-08,193.832365013123,154.428104656683,1.14,0.11
1966-10-09,259.900121154785,174.306636061133,0.08,0.115
1966-10-10,318.951615688324,175.436959062159,0,0.13
1966-10-11,287.541029117584,183.61331321617,0,0.12
1966-10-12,253.334556365967,166.336720449839,0,0.12
1966-10-13,240.625089132309,183.441072662004,0.115,0.115
1966-10-14,230.737651525497,161.874303366737,0.72,0.11
1966-10-15,250.375184818268,171.741543126761,0,0.11
1966-10-16,269.805486869812,168.587844353966,0,0.135
1966-10-17,242.524662340164,174.869475048031,0,0.135
1966-10-18,228.036912729263,161.662968621109,0,0.135
1966-10-19,203.314672212601,175.872369024315,0.01,0.135
1966-10-20,171.857278779984,150.496314990813,0,0.135
1966-10-21,168.70580255127,163.187456581693,2.16,0.09
1966-10-22,195.467440544128,154.407690942902,0.335,0.105
1966-10-23,263.566822002411,177.063316148246,0.035,0.11
1966-10-24,280.266947158813,169.790815016788,0,0.12
1966-10-25,281.382848335266,181.460715143069,0.285,0.13
1966-10-26,257.07327041626,170.531448437466,0,0.115
1966-10-27,243.457470064163,183.94677176545,0,0.115
1966-10-28,215.889493360519,168.960073701689,0,0.125
1966-10-29,202.787696811676,184.112364522066,0,0.125
1966-10-30,177.337051925659,165.915030227681,0,0.125
1966-10-31,167.282289211273,185.064512935951,0,0.125
1966-11-01,145.536625665665,103.598291747119,0,0.12
1966-11-02,181.948635083199,104.965443443262,0.035,0.145
1966-11-03,158.106709170342,105.697373314774,0,0.12
1966-11-04,144.839480506897,107.23603067474,0,0.135
1966-11-05,133.755770174026,109.520269287573,0,0.095
1966-11-06,123.151405554771,109.958573483065,0,0.1
1966-11-07,113.725081556797,112.678009704737,0,0.1
1966-11-08,105.888162052155,115.895261725052,0,0.1
1966-11-09,97.8716635088921,123.668342756918,0,0.105
1966-11-10,90.3953430948257,134.550166382251,0,0.115
1966-11-11,83.5094622187614,133.214689691954,0,0.125
1966-11-12,79.3442506422997,132.433947394076,0,0.115
1966-11-13,73.702081679821,131.700554023715,0,0.105
1966-11-14,68.841525077343,130.307058470032,0,0.105
1966-11-15,64.3031072006225,129.576307182621,0.225,0.1
1966-11-16,63.5130962295532,129.019211968816,0,0.1
1966-11-17,67.0814421386719,130.731035013129,0,0.1
1966-11-18,63.691071937561,129.689888396032,0.02,0.1
1966-11-19,60.9537118291855,129.312954873818,0.07,0.105
1966-11-20,58.9243851699829,128.653388398112,0.11,0.095
1966-11-21,62.7923360509872,129.764536226863,0,0.085
1966-11-22,67.2972950277328,131.414741269253,0.01,0.09
1966-11-23,63.3325782308578,130.576271893143,0.145,0.095
1966-11-24,65.6777808456421,131.168272204889,0.02,0.095
1966-11-25,68.7642725162506,132.351558188506,0,0.11
1966-11-26,65.75843334198,131.787720976614,0,0.125
1966-11-27,61.374496307373,131.343009777248,0,0.125
1966-11-28,57.7237333831787,130.251089091253,0,0.11
1966-11-29,54.5449011077881,129.170814279885,0,0.12
1966-11-30,51.1442386083603,128.439308074436,0,0.125
1966-12-01,46.9399325594902,115.016722721206,0,0.125
1966-12-02,45.0597285046577,114.964375605338,0,0.12
1966-12-03,42.0635981712341,114.423433166185,0,0.115
1966-12-04,39.1956125063896,113.810329131005,0.14,0.1
1966-12-05,38.4565910539627,113.475378712694,0.035,0.08
1966-12-06,39.0484986920357,113.79867703541,0.08,0.095
1966-12-07,40.4594828944206,113.950382482414,0.13,0.09
1966-12-08,40.5713820681572,113.937332726163,0.035,0.09
1966-12-09,46.0159831323624,114.902250092432,0.035,0.085
1966-12-10,47.1691279945374,115.337739266042,0,0.095
1966-12-11,48.2942689471245,115.440007856357,0.075,0.1
1966-12-12,47.9220089650154,115.288684293531,0.105,0.09
1966-12-13,51.881477560997,115.978798547029,0.04,0.08
1966-12-14,52.3884414138794,116.030222789202,0,0.1
1966-12-15,51.9710786972046,115.983334088298,0,0.105
1966-12-16,49.0984066777229,115.889124987275,0,0.08
1966-12-17,46.4954473218918,115.385106400523,0.145,0.08
1966-12-18,47.1938409814835,115.294738613723,0.005,0.09
1966-12-19,55.0403397912979,116.559868782749,0,0.1
1966-12-20,51.4996075282097,116.175452731414,0,0.11
1966-12-21,47.6528355836868,115.820358424628,0,0.115
1966-12-22,46.9969188542366,115.813570590171,0,0.11
1966-12-23,41.7687253909111,115.073025871353,0,0.115
1966-12-24,40.1546065793037,114.695207261936,0,0.11
1966-12-25,37.1445356488228,114.521253074498,0,0.12
1966-12-26,34.7849827532768,113.900429132738,0,0.105
1966-12-27,33.5112159838676,113.648465558915,0,0.1
1966-12-28,32.4387726135254,113.502287996643,0,0.09
1966-12-29,30.7868035354614,113.258436734251,0,0.11
1966-12-30,30.4404224352837,113.231847539269,0,0.115
1966-12-31,28.9710041885376,112.606590782146,0,0.1
1967-01-01,28.471743637085,82.7974280515665,0,0.11
1967-01-02,27.0185844306946,81.8899641582748,0,0.1
1967-01-03,26.364502603054,81.856532561902,0,0.09
1967-01-04,26.1684307875633,81.9374685147645,0.08,0.105
1967-01-05,26.1124448299408,81.9393078520136,0,0.12
1967-01-06,25.893436855793,81.7896021171015,0,0.12
1967-01-07,25.4264928398132,81.8366723501499,0,0.095
1967-01-08,25.0014235248566,81.8909749918669,0,0.08
1967-01-09,24.21720834589,81.3247349856698,0,0.095
1967-01-10,24.8692084231377,81.7137989072925,0,0.11
1967-01-11,23.7634133667946,81.5519072526286,0,0.09
1967-01-12,22.5091332092285,80.9632912015775,0,0.08
1967-01-13,22.3727586593628,81.1314429644945,0,0.085
1967-01-14,22.350458925724,80.9473084484608,0,0.105
1967-01-15,21.7538212351799,80.5601178603631,0.035,0.115
1967-01-16,22.9354359836578,81.4240711926849,0.005,0.09
1967-01-17,24.1279196624756,81.9037583306156,0,0.1
1967-01-18,25.49235978508,82.5608806706267,0.01,0.08
1967-01-19,24.842426700592,82.4490994512754,0,0.09
1967-01-20,24.0984007811546,82.2828230258989,0.03,0.1
1967-01-21,26.0172840390205,83.0480074458631,0,0.08
1967-01-22,25.0996349282265,82.4985812515337,0,0.08
1967-01-23,25.9326542229652,83.3435909049437,0,0.09
1967-01-24,26.6075561065674,83.2067592479968,0.035,0.09
1967-01-25,25.5523074226379,82.006346146102,0.255,0.09
1967-01-26,28.5980426464081,81.8079933456946,0.275,0.09
1967-01-27,36.8144197387695,83.8178566010922,0.085,0.09
1967-01-28,50.1402879252434,86.3110991845737,0,0.12
1967-01-29,57.4965098800659,87.5599539656745,0,0.13
1967-01-30,53.5591796188355,87.1164991257754,0,0.13
1967-01-31,50.3746848669052,86.7902736164179,0,0.13
1967-02-01,47.1149813022613,103.40832422064,0,0.12
1967-02-02,43.4727142605782,102.587615527616,0,0.125
1967-02-03,40.8635247917175,101.704751918167,0,0.13
1967-02-04,36.1826798634529,99.9890890534825,0,0.11
1967-02-05,35.4412271723747,100.229665658437,0,0.12
1967-02-06,33.2037852292061,99.3759739436337,0,0.135
1967-02-07,30.4196971316338,98.4450511321219,0,0.13
1967-02-08,29.3923910255432,97.0128117596293,0.635,0.11
1967-02-09,30.3108630523682,95.0341222019953,0.715,0.125
1967-02-10,36.6186173171997,97.1082381050239,0,0.14
1967-02-11,45.5245008897781,101.361601771839,0,0.13
1967-02-12,45.1913091421127,101.073527924504,0.205,0.12
1967-02-13,47.9467413377762,101.581093336564,0.005,0.1
1967-02-14,48.8079019355774,102.146936327471,0,0.1
1967-02-15,46.9000717277527,101.850512380768,0,0.11
1967-02-16,43.9403320045471,101.410182415975,0,0.12
1967-02-17,43.1212059931755,101.05640333584,0,0.12
1967-02-18,39.1546139950752,100.157083591788,0,0.14
1967-02-19,37.0534451713562,99.5975779314178,0,0.13
1967-02-20,34.6715771446228,98.7497570788439,0,0.12
1967-02-21,34.3659399595261,96.6819673285961,0.65,0.14
1967-02-22,49.3083733816147,96.9901817549738,2.02,0.12
1967-02-23,126.324353160858,108.425057288096,0.01,0.135
1967-02-24,225.756643983841,111.767088092793,0,0.14
1967-02-25,219.620720033646,111.672489653447,0,0.13
1967-02-26,202.293590818405,111.309248813194,0,0.145
1967-02-27,186.750387666702,110.930902915545,0,0.14
1967-02-28,171.217906737328,110.475959186056,0,0.15
1967-03-01,157.765233258247,113.577179592841,0,0.13
1967-03-02,144.918732403755,113.329787957814,0,0.13
1967-03-03,133.242390119553,113.118698184564,0.02,0.12
1967-03-04,122.693606919289,112.845858039679,0,0.145
1967-03-05,113.232679594994,112.67219815873,0,0.12
1967-03-06,104.136416137695,112.41961221494,0,0.12
1967-03-07,96.2167058095932,112.146787243298,0,0.14
1967-03-08,89.6941740570068,111.91577553252,0,0.15
1967-03-09,81.6191396417618,111.646009875319,0,0.12
1967-03-10,76.6638178386688,111.290539425896,0,0.14
1967-03-11,70.4325172805786,111.024506285152,0,0.15
1967-03-12,64.5365072259903,110.680742618213,0,0.16
1967-03-13,61.4105124511719,110.42951366341,0,0.16
1967-03-14,56.5475040130615,110.171066687189,0,0.155
1967-03-15,51.0791437301636,109.591887568205,0,0.17
1967-03-16,49.0525204763413,109.441898221325,0,0.14
1967-03-17,44.7741651616097,108.89375135333,0,0.15
1967-03-18,41.2499588656425,108.528700270489,0,0.16
1967-03-19,39.3440263171196,107.989179925787,0.12,0.12
1967-03-20,39.2866391372681,107.905232305647,0,0.13
1967-03-21,46.4984969286919,109.539909163167,0,0.14
1967-03-22,43.0775998454094,109.176618871551,0,0.17
1967-03-23,39.1800048184395,108.439101847023,0,0.16
1967-03-24,36.8018361201286,108.213335085615,0,0.17
1967-03-25,32.9051570668221,107.410171605335,0,0.18
1967-03-26,30.0413288769722,106.592546535467,0,0.145
1967-03-27,28.3385490913391,106.131352208907,0,0.13
1967-03-28,26.4249316477776,105.766528389208,0.05,0.13
1967-03-29,26.0616204423904,104.502037188902,0.26,0.12
1967-03-30,34.3538390207291,107.368849193393,0,0.14
1967-03-31,52.6011504220963,110.834880586167,0,0.14
1967-04-01,49.7728023681641,171.014544475026,0,0.13
1967-04-02,47.7613194665909,170.35347139767,0,0.14
1967-04-03,44.124514878273,168.990243564315,0,0.17
1967-04-04,39.9651055440903,166.816403307887,0,0.18
1967-04-05,36.3379631004333,164.139610521002,0,0.19
1967-04-06,31.961365436554,161.265227237637,0,0.16
1967-04-07,28.3609035453796,158.600897345799,0,0.19
1967-04-08,27.0310021400452,155.728914768283,0,0.18
1967-04-09,22.8672935557365,151.089422829939,0,0.13
1967-04-10,21.2110079860687,147.985348633392,0,0.17
1967-04-11,20.8518219718933,148.987656987921,0,0.19
1967-04-12,17.1765236492157,139.179772670254,0,0.18
1967-04-13,31.7155096516609,164.624705717289,0,0.15
1967-04-14,49.0129393997192,176.299453423339,0,0.15
1967-04-15,64.295667014122,180.860610389089,0,0.17
1967-04-16,75.5484828548431,183.146435958545,0,0.17
1967-04-17,100.410139194489,186.208328864021,0,0.18
1967-04-18,99.3699712204933,186.385790524063,0,0.18
1967-04-19,106.359549100876,186.869573674898,0,0.19
1967-04-20,106.845259642124,187.2770642737,0,0.17
1967-04-21,105.524089660883,187.336540563512,0,0.16
